CURRENT_PATH,PROPOSED_CANONICAL_PATH,ARTIFACT_CLASS,LOGICAL_BATCH,PURPOSE,AUTHORITY_STATUS,HISTORICAL_STATUS,REFERENCES_COUNT,DEPENDENCIES,DUPLICATE_STATUS,CONFLICT_LEVEL,LINEAGE_REQUIRED,VERIFICATION_COVERAGE,MIGRATION_STATUS,SIZE,SHA256
active_development/data/phase11-final-audit.json,active_development/data/phase11-final-audit.json,data,Configuration / Data,Runtime data/configuration: phase11-final-audit.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,1255,b680b79535b12c2a817db1300b428647f9b095f639bca02ced7f6700b7e53e84
active_development/data/phase11-secret-scan.json,active_development/data/phase11-secret-scan.json,data,Configuration / Data,Runtime data/configuration: phase11-secret-scan.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,746,2f624d989280b61bffae63efde232adf7bece0045434a920542907cb92e03172
active_development/data/phase12-animation-object-responsive.json,active_development/data/phase12-animation-object-responsive.json,data,Configuration / Data,Runtime data/configuration: phase12-animation-object-responsive.json,canonical,current,5,,unique,MEDIUM,No,verify/data/,approved,1086,cf5eb62c1bd09a01e99f1249878fd25a45f0d88d473ecd439dafc2a4587f4404
active_development/data/phase12-read-surface-summary.json,active_development/data/phase12-read-surface-summary.json,data,Configuration / Data,Runtime data/configuration: phase12-read-surface-summary.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,611,66fecf7a14a00f2dbb8d1985dfaa91a6c445566e0856c18b93741632c24d3aed
active_development/data/phase13-auth-propagation.json,active_development/data/phase13-auth-propagation.json,data,Configuration / Data,Runtime data/configuration: phase13-auth-propagation.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,783,47ed6af9609a299e3fb1fa241ca1570708af50f3c252657c936b8c618f84f37d
active_development/data/physical-ui-objects.json,active_development/data/physical-ui-objects.json,data,Configuration / Data,Runtime data/configuration: physical-ui-objects.json,canonical,current,5,,unique,MEDIUM,No,verify/data/,approved,14292,594e746becc356afac8124afb15b8eefa526090556f0f38a17d8232e358bfd50
active_development/data/profile-physical-ui-objects.json,active_development/data/profile-physical-ui-objects.json,data,Configuration / Data,Runtime data/configuration: profile-physical-ui-objects.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,3199,2472f101b3163e862e1e5c9663f85e8bf4993a3d31a498f7c9a043d7763c2283
active_development/data/register-physical-ui-objects.json,active_development/data/register-physical-ui-objects.json,data,Configuration / Data,Runtime data/configuration: register-physical-ui-objects.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,2582,0ff72b13643566e64152492bd01587734b9042adc2acbb14f48e6b808574c3ee
active_development/data/security-leak-audit.json,active_development/data/security-leak-audit.json,data,Configuration / Data,Runtime data/configuration: security-leak-audit.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,405,6d4c5ce3c28972978094e0645260c9984b36925f523007d7f7ebe4c3119e8df4
active_development/data/syntax-audit.json,active_development/data/syntax-audit.json,data,Configuration / Data,Runtime data/configuration: syntax-audit.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,44,c0498c527e5f9bff2326803f4f62970c62a4f54dc6ac570d7d986f8d13d5b0f7
active_development/data/theme-system.json,active_development/data/theme-system.json,data,Configuration / Data,Runtime data/configuration: theme-system.json,canonical,current,4,,unique,MEDIUM,No,verify/data/,approved,1005,0044ca6289ef1cc65955866b03dd3b2c8db05719876f8a46a33cf275237c1d8c
active_development/data/ui-response-mapping.json,active_development/data/ui-response-mapping.json,data,Configuration / Data,Runtime data/configuration: ui-response-mapping.json,canonical,current,8,,duplicate-group-fe33492af62c4958|needs-classification,MEDIUM,No,verify/data/,approved,42018,fe33492af62c495841a26bf1420507b071a93806ebc9627f20dfcf1d9e5ec7e0
active_development/financing.html,active_development/financing.html,unclassified,Unclassified,Active development artifact: financing.html,active-dev,current,5,,unique,LOW,No,none,pending-mapping,4200,f2ddd91e25360256cd0e0a1a00ee39101d54ce8f1fb96826d30be548eaa2adb0
active_development/firebase.json,active_development/firebase.json,unclassified,Unclassified,Active development artifact: firebase.json,active-dev,current,5,,unique,LOW,No,none,pending-mapping,809,d303fca60079dca465ebafe0a7703255b79d63c503454b429d0395d07f637ca7
active_development/firebase/firestore.indexes.json,active_development/firebase/firestore.indexes.json,backend,Backend / Firebase,Firebase backend artifact: firestore.indexes.json,canonical,current,5,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,743,51aefc7fbad86afef84ff7eef182bc38c7d02efb645930aebfdced5afdd3b63e
active_development/firebase/firestore.rules,active_development/firebase/firestore.rules,backend,Backend / Firebase,Firebase backend artifact: firestore.rules,canonical,current,16,,unique,HIGH,Yes,verify/security/|verify/integrations/,approved,53234,8610fd1722e02d2ed14d2801060dcf46d64c008aa205a859da372671baf8832a
active_development/firebase/functions/backfillPublicProfiles.js,active_development/firebase/functions/backfillPublicProfiles.js,backend,Backend / Firebase,Firebase backend artifact: backfillPublicProfiles.js,canonical,current,4,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,1748,2fb1997ba1aa95630bc0176ae7445fe662a1f362848c020d587d9f3e5637360f
active_development/firebase/functions/brokerHQDiscoveryProjection.js,active_development/firebase/functions/brokerHQDiscoveryProjection.js,backend,Backend / Firebase,Firebase backend artifact: brokerHQDiscoveryProjection.js,canonical,current,4,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,5386,d07b97d6d635ee0f8a5052147abf869d41878767a098787fc419335ed6356bd6
active_development/firebase/functions/canonical-authority.js,active_development/firebase/functions/canonical-authority.js,backend,Backend / Firebase,Firebase backend artifact: canonical-authority.js,canonical,current,4,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,740,9a459bfa7232fb8749645fb1dccc6a89d48a090f6be02059c6e301b62b50469e
active_development/firebase/functions/contracts/kyc-authorization.json,active_development/firebase/functions/contracts/kyc-authorization.json,backend,Backend / Firebase,Firebase backend artifact: kyc-authorization.json,canonical,current,6,,duplicate-group-dddfd46d6010cec9|needs-classification,HIGH,Yes,verify/security/|verify/integrations/,approved,1694,dddfd46d6010cec98192516b568c324bd0cc8641504e63a62721cb2b23b0f340
active_development/firebase/functions/package.json,active_development/firebase/functions/package.json,backend,Backend / Firebase,Firebase backend artifact: package.json,canonical,current,4,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,315,6082118a7964f2d23711172119a6d2052254b65d780e1304218208d663f2cf4c
active_development/firebase/functions/publicProfileProjection.js,active_development/firebase/functions/publicProfileProjection.js,backend,Backend / Firebase,Firebase backend artifact: publicProfileProjection.js,canonical,current,5,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,1214,38a232006475af0a88816a6574527f011322e43b9be8b9a90c5f5f7403877780
active_development/firebase/functions/tiers.js,active_development/firebase/functions/tiers.js,backend,Backend / Firebase,Firebase backend artifact: tiers.js,canonical,current,4,,unique,MEDIUM,Yes,verify/security/|verify/integrations/,approved,26676,13324a15c1f3ba6556df1997aeaf1aafca46bf02c3e7a958bc46bcb51cd17545
active_development/house-world.css,active_development/house-world.css,unclassified,Unclassified,Active development artifact: house-world.css,active-dev,current,4,,unique,LOW,No,none,pending-mapping,5343,d4e346bd5c233d5ae96eb2d47ac53919773a829281ea4f76a686d2022c8b6b79
active_development/index.html,active_development/index.html,unclassified,Unclassified,Active development artifact: index.html,active-dev,current,7,,unique,LOW,No,none,pending-mapping,50278,2d0a0965750e52583d86fd27338bdd2dd626143db4a474eb7912208d7402b601
active_development/js/admin-gov-disclaimers.js,active_development/js/admin-gov-disclaimers.js,frontend,Frontend / UI,Client-side JavaScript: admin-gov-disclaimers.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2215,366de03b3c8ae162e3eb4071f9bbd078bd949146ae069d58a557dc98cf338311
active_development/js/admin-gov-housing.js,active_development/js/admin-gov-housing.js,frontend,Frontend / UI,Client-side JavaScript: admin-gov-housing.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,7037,d4c98913277b52e5bd007990faedc442cdaa5630fb636b1217577eb1948631fc
active_development/js/admin-uid.js,active_development/js/admin-uid.js,frontend,Frontend / UI,Client-side JavaScript: admin-uid.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,2733,c3f53a10cb43309d218c18c95c231b00b77dd13f9471519d4a8afa71ed8a780d
active_development/js/admin/contracts.js,active_development/js/admin/contracts.js,frontend,Frontend / UI,Client-side JavaScript: contracts.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2716,8382ab8709f1ad1a5455cc1aa8627c0e0bd05a841cda150ee21e26f5320fb9b5
active_development/js/admin/core.js,active_development/js/admin/core.js,frontend,Frontend / UI,Client-side JavaScript: core.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,4004,d6ffaa9f66a2d8cdd916f83cd4f2881cbb9c51b70fe637b7fe067ef9f2adf182
active_development/js/admin/kyc-registry.js,active_development/js/admin/kyc-registry.js,frontend,Frontend / UI,Client-side JavaScript: kyc-registry.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,7852,f9f2b91c87d0e06f23b23b508cee299e60c186d70658ac31ad28a20fcd138701
active_development/js/admin/listing-help-payments.js,active_development/js/admin/listing-help-payments.js,frontend,Frontend / UI,Client-side JavaScript: listing-help-payments.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,6958,d0fac3d20c77c1021e80444345dc4973942d26fcda68ba567be5e560be7dc437
active_development/js/admin/logout.js,active_development/js/admin/logout.js,frontend,Frontend / UI,Client-side JavaScript: logout.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,134,d44f013d6114090105302e93d1f62df641a6e42e38dd24f9af3158316528a336
active_development/js/admin/orders.js,active_development/js/admin/orders.js,frontend,Frontend / UI,Client-side JavaScript: orders.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,9207,3825d27670dc2f930d1679c57dcb2d9ea9890cf63e915f57da1cb69574fda8e8
active_development/js/admin/prompt.js,active_development/js/admin/prompt.js,frontend,Frontend / UI,Client-side JavaScript: prompt.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,7679,26854a79300d0184ad9b6b1cbdb102046d57690e91816570e0283c8c1faadbaa
active_development/js/admin/properties.js,active_development/js/admin/properties.js,frontend,Frontend / UI,Client-side JavaScript: properties.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,8353,411eca448e91aefe3088e2e6e6b1c575eb5c969e105b3779e54cee99dedfe000
active_development/js/admin/reports.js,active_development/js/admin/reports.js,frontend,Frontend / UI,Client-side JavaScript: reports.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,8496,aad9698ba0e11f13ce9a7822d2621e71a2696add0e931c93815c98aab9c0cdd7
active_development/js/admin/staff-alerts.js,active_development/js/admin/staff-alerts.js,frontend,Frontend / UI,Client-side JavaScript: staff-alerts.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2260,dabc70419febb20f5a8539e4c4893708d693add62a8180fd4426d56c256b16e9
active_development/js/admin/support-tickets.js,active_development/js/admin/support-tickets.js,frontend,Frontend / UI,Client-side JavaScript: support-tickets.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,16567,08791b8b23a4d259f6ab097e26ee61f5517c3b279b543d15985d38987ba4d98f
active_development/js/admin/tabs.js,active_development/js/admin/tabs.js,frontend,Frontend / UI,Client-side JavaScript: tabs.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,1447,6a556c592ba7415a7c595ae94b1eb8114f7043ed411ef4a7cf35be51bdad5578
active_development/js/admin/users.js,active_development/js/admin/users.js,frontend,Frontend / UI,Client-side JavaScript: users.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,50081,d74a30a5a0ff4362b9697c590e2bf85cdfcecc2f5275467eeaeb6dfa378c266f
active_development/js/admin/verifications.js,active_development/js/admin/verifications.js,frontend,Frontend / UI,Client-side JavaScript: verifications.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,14523,1dfd130d47b43d01c9cb5e2bcd53f2c0aca21a54db93a553d3cfe1dfaf4f9ebe
active_development/js/admin/verified-users.js,active_development/js/admin/verified-users.js,frontend,Frontend / UI,Client-side JavaScript: verified-users.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,3983,77e68b4a53da76cae6af9e6444e7934362b8bb05fb17c0d1121057302efcc79f
active_development/js/admin/wanted.js,active_development/js/admin/wanted.js,frontend,Frontend / UI,Client-side JavaScript: wanted.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,6491,6a45b3388345ff1468f8ceabb45e74284ae142fc843b46fe6a74eafef89e27ea
active_development/js/animation-root.js,active_development/js/animation-root.js,frontend,Frontend / UI,Client-side JavaScript: animation-root.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,2338,b53a9ba80a7b05c4b4a5281a3faef04f5e521d00c4fc1e19cbfdd590839df3d5
active_development/js/auth-physical-ui.js,active_development/js/auth-physical-ui.js,frontend,Frontend / UI,Client-side JavaScript: auth-physical-ui.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2746,b067c84a088cf3c8df05185581d36d36a6e02b8e66c025139ecaf2238ffa8207
active_development/js/auth.js,active_development/js/auth.js,frontend,Frontend / UI,Client-side JavaScript: auth.js,canonical,current,7,,unique,MEDIUM,No,verify/routes/,approved,23823,04969b33145f79cd37cfb7601291f55ec44bdfd77b12a5564bba164907691940
active_development/js/authority-contract.js,active_development/js/authority-contract.js,frontend,Frontend / UI,Client-side JavaScript: authority-contract.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2759,edf8bdf4bac73001715059bf65d7e266250d9dee61e4be9ea8ce68bdfd3e6488
active_development/js/brand-logo.js,active_development/js/brand-logo.js,frontend,Frontend / UI,Client-side JavaScript: brand-logo.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,842,4097faac8bc1418fd9ad15e798d456eeb5bc427af257d83b39a7ca442171a8de
active_development/js/broker-data-contract.js,active_development/js/broker-data-contract.js,frontend,Frontend / UI,Client-side JavaScript: broker-data-contract.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,1840,61a447847aab770f639336537d96dc8a96f13d7ddaf951d2a43f6f65cd085530
active_development/js/broker-hq.js,active_development/js/broker-hq.js,frontend,Frontend / UI,Client-side JavaScript: broker-hq.js,canonical,current,6,,unique,MEDIUM,No,verify/routes/,approved,44616,eb6dc94fea475761fe9f3b39104c7cb31382cfeaecf39a6aab0049252e3709bb
active_development/js/canonical-role.js,active_development/js/canonical-role.js,frontend,Frontend / UI,Client-side JavaScript: canonical-role.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,1171,dd53f9f84e14ebb0dfdaaaeb5077b5e35b93691f20a2a1083d3b97dd3836e9eb
active_development/js/cinematic-ui.js,active_development/js/cinematic-ui.js,frontend,Frontend / UI,Client-side JavaScript: cinematic-ui.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,16213,6bb623763bd3bcfcf3d14d38efe2d28707e16173aeb03ea7af526fdeae04fe0f
active_development/js/collections.js,active_development/js/collections.js,frontend,Frontend / UI,Client-side JavaScript: collections.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,1959,d98ca0da11bb1d8e2dc9961e655d037f027e563318602a1b2a20359331d29066
active_development/js/credits-logos.js,active_development/js/credits-logos.js,frontend,Frontend / UI,Client-side JavaScript: credits-logos.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2342,a43fed10942ccff36c973cc757179ce9ef8fe6192444351f5c7157cfad4dd608
active_development/js/customSelect.js,active_development/js/customSelect.js,frontend,Frontend / UI,Client-side JavaScript: customSelect.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,2764,c4a87c89b2ee6c21288bbfdd50f035f6ca128811e8a75d54a40437e41e0b011e
active_development/js/design-roots.js,active_development/js/design-roots.js,frontend,Frontend / UI,Client-side JavaScript: design-roots.js,canonical,current,5,,unique,MEDIUM,No,verify/routes/,approved,2689,fd272fa3fcc0f1d9c6b5b0dc4c3d609be6ecbd0b411ac7062cb8c7445a8832df
active_development/js/firebase.js,active_development/js/firebase.js,frontend,Frontend / UI,Client-side JavaScript: firebase.js,canonical,current,8,,unique,MEDIUM,No,verify/routes/,approved,2264,f367581bf28df097e191c79a3b9dea8a7d0e577df538a5daa9950a2355a6f7bf
active_development/js/geo.js,active_development/js/geo.js,frontend,Frontend / UI,Client-side JavaScript: geo.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,844,e214c8f0a9d1b4c24b985f53e18390cfbcd2e5784618604891a27c57f8c0dbce
active_development/js/gov-disclaimers.js,active_development/js/gov-disclaimers.js,frontend,Frontend / UI,Client-side JavaScript: gov-disclaimers.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,4084,db276f9c35d55f03bf390e8ccb96a673e0731caf65de29682958e0202407dec2
active_development/js/gov-housing-posts.js,active_development/js/gov-housing-posts.js,frontend,Frontend / UI,Client-side JavaScript: gov-housing-posts.js,canonical,current,4,,unique,MEDIUM,No,verify/routes/,approved,5260,e0732ceb4792710fcea489002b94ebbf395d1e62045f78fada8d43761b31fa22
